objectid,noname,pinyin,simplified_chinese,tarditional_chinese,official_name,address,postal_code,new_address,x,y,long,lat,foundingdate,phone,maingods,origin,origindetail,foundinglocation,website,united,subtemples,photos
475,733.000000000000000,Shanfu Tang ,善福堂,善福堂,Shan Fook Tong Temple ,5 - 7 Lorong 7 Geylang  388789,388789,5 LORONG 7 GEYLANG,32717.207213009999000,32746.541005679999000,103.875705010000000,1.312422240000000,,6747 5957 ,,NA,NA,,,0,NA,NA
626,957.000000000000000,Xianshan Tang,,,Siang San Temple Association,100 Jalan Sultan 199001,199001,100 JALAN SULTAN,31175.486486660000000,31698.600421710002000,103.861851790000000,1.302945240000000,,,,NA,NA,,,0,NA,NA
706,1119.000000000000000,Yunwushannianfo Tang,云雾山念佛堂,雲霧山念佛堂,Yunwushannianfo Tang,Blk 51 Chin Swee Road #03-87  160051,160051,51 CHIN SWEE ROAD,28969.483159910000000,29980.004767400002000,103.842029780000000,1.287403010000000,,6534 3889,,NA,NA,,,0,NA,NA
197,300.000000000000000,Guanyin Si,观音寺,觀音寺,Kwan Imm Sze ,39 Lorong 31 Geylang  388035,388035,39 LORONG 31 GEYLANG,33936.050216119998000,33099.255212260003000,103.886656980000000,1.315611850000000,,6748 2524 ,,NA,NA,,,0,NA,NA
202,307.000000000000000,Guanyin Tang Fozu Miao   Sima Lu,观音堂佛祖庙  四马路,觀音佛堂佛祖廟  四馬路,Kwan Im Tong Hood Che Temple ,"178, Waterloo Street 187964",187964,178 WATERLOO STREET,30187.138356539999000,31477.339735459998000,103.852971010000000,1.300944320000000,,,准提观音,广东省,广东省,,,0,NA,NA
570,881.000000000000000,Tongde Shantang Nianxin She,同德善堂念心社,同德善堂念心社,Thong Teck Sian Thong Lian Sin Sia Temple,1A Boon Teck Road 329578,329578,1A BOON TECK ROAD,29788.503865420000000,34287.612937799997000,103.849389260000000,1.326359460000000,1940,,宋大峰祖师,NA,NA,Kim Keat Road,,0,NA,NA
205,311.000000000000000,Guanyun Dian,关云殿,關云殿,Guanyun Dian,19 Choa Chu Kang Street 51  689342,689342,19 CHOA CHU KANG STREET 51,17934.131642720000000,41508.878846439999000,103.742868880000000,1.391664320000000,1975,6763 6530,关圣帝君,福建省,福建省,Choa Chu Kang Road 14th milestone,,1,"蔡厝港聯聖殿

1. 蔡厝港聯聖殿
2. 關帝廟
3. 善興壇
4. 關雲殿
5. 齊神宮
6. 八巃（山正龍）元帥殿",NA
152,236.000000000000000,Fude Ci Wanli Gang,福德祠 万里港,福德祠 萬里港,Sin Choon Huat Temple,17D Moonstone Lane 328459,328459,17D MOONSTONE LANE,31648.177260040000000,34313.245712759999000,103.866099440000000,1.326591110000000,,,大伯公,NA,NA,,,0,NA,NA
668,1034.000000000000000,Yanluo Dian,阎罗殿,閻羅殿,Giam Loh Tian Temple,3 Beng Wan Road 339835,339835,3 BENG WAN ROAD,31584.348862409999000,34017.706728570003000,103.865525870000000,1.323918370000000,,9839 8285,,NA,NA,,,0,NA,NA
382,580.000000000000000,Nanhai Putuoshan Si,南海普陀山寺,南海普陀山寺,Lam Hai Poh Toh San Temple,825B Chuan Hoe Avenue 549853,549853,825B CHUAN HOE AVENUE,32742.087041600000000,38570.256952999996000,103.875929480000000,1.365089840000000,,,,NA,NA,,,0,NA,NA
256,393.000000000000000,Jiangjun Miao,将军庙,將軍廟,Chiang Chin Meow ,"3302 Clementi Service Rd / 
3302 Commonwealth Avenue West 129582",129582,3302 COMMONWEALTH AVENUE WEST,20027.296016970002000,33839.835015370001000,103.761679630000000,1.322308930000000,,6777 0369,"将军爷, 大伯公",广东省,广东省 潮州市,,,1,"慈義堂將軍廟（聯合廟）

1. 慈義堂將軍廟（聯合廟）
2. 慈義堂
3. 將軍廟",NA
267,408.000000000000000,Jinlong Si,金龙寺,金龍寺,Jinlong Si,32 Tai Seng Avenue 534084,534084,32 TAI SENG AVENUE,34241.288000590001000,35647.402499780001000,103.889400220000000,1.338656320000000,1941,6288 3232,"释迦牟尼佛, 太上老君",福建省,福建省,Lorong Tai Seng,http://www.sanjiao.org.sg/,0,NA,NA
597,915.000000000000000,Wudangshan Zhenwu Guan ,武当山真武观,武當山真武觀,Wuluobei Fu'an Dian,BLK 158 Yung Loh Road #03-56 610158,610158,158 YUNG LOH ROAD,15642.486902389999000,34575.530443680000000,103.722279550000000,1.328960820000000,,,,NA,NA,,,0,NA,NA
203,308.000000000000000,Guanyin Tang Fozu Miao ( Sima Lu ） ,观音堂佛祖庙  四马路,觀音堂佛祖廟 四馬路,"Duplicated, cancelled",178 Waterloo St 187964,187964,178 WATERLOO STREET,30187.138356539999000,31477.339735459998000,103.852971010000000,1.300944320000000,,,,NA,NA,,,0,NA,NA
466,708.000000000000000,Sanhuang Wudi,三皇五帝,叁皇五帝,San Wang Wu Ti Religious Society,151 Braddell Rd 359934,359934,151 BRADDELL ROAD,31204.370406279999000,36150.030034340001000,103.862111790000000,1.343202380000000,,,三皇五帝,福建省,福建省 福州市,151 Braddell Rd,,0,NA,NA
443,678.000000000000000,Qingliang Jingshe,清凉精舍,清涼精舍,Qingliang Jingshe,84-B Lorong 25A Geylang 388262,388262,84 LORONG 25A GEYLANG,33570.027540310002000,33159.289245720000000,103.883368100000000,1.316154850000000,,9839 6899,,广东省,广东省,,,0,NA,NA
243,369.000000000000000,Jifu Gong,集福宫,集福宮,Jifu Gong ,48 Ang Mo Kio Street 61 569162,569162,48 ANG MO KIO STREET 61,28916.552537939999000,40324.890274079997000,103.841554489999990,1.380958490000000,1981,6457 7757,"施府王爷, 林府大人, 萧府大人, 朱府大人, 董公真人, 清水祖师, 法祖圣君",众多方言,众多方言,,,1,"聚聖廟

1. 聚聖廟
2. 集福宮
3. 華堂府
4. 龍泉岩",NA
190,290.000000000000000,Guanyin Chanlin,观音禅林,觀音禪林,KWAN YIN CHAN LIN,203D Lavender St  338763,338763,203 LAVENDER STREET,30956.198092490002000,32939.870638690001000,103.859881500000000,1.314170870000000,,6392 0265,,NA,NA,,http://www.kyclzen.org ,0,NA,NA
683,1065.000000000000000,Yongyi Gong,勇义宫,勇義宫,Yongyi Gong,504A Dunman Rd 439197,439197,504A DUNMAN ROAD,34886.049961049997000,32394.724093469998000,103.895193050000000,1.309240130000000,,,"金钱伯, 齐天大圣, 池府王爷, 张公圣君, 关帝圣君, 金王财神",福建省,福建省,,,0,NA,NA
648,995.000000000000000,Xinxing Tan ,新兴坛,新興壇,Xinxing Tan ,BLK 52 Toa Payoh Lor 6 #02-04 310052,310052,52 LORONG 6 TOA PAYOH,30132.681955770000000,35602.315674450001000,103.852481979999990,1.338249140000000,,,,NA,NA,,,0,NA,NA
285,434.000000000000000,Jiutianxuannv Gong Sima Lu,九天玄女宫 四马路,九天玄女宮 四馬路,Jiu Tian Xuan Nv Gong Si Ma Lu,BLK 269 Queen  St #02-250  180269,180269,269 QUEEN STREET,30292.050335970001000,31426.013921990001000,103.853913690000000,1.300480140000000,,,,NA,NA,,,0,NA,NA
707,1120.000000000000000,Yunxian Gong,云仙宫,雲仙宮,Hoon Sian Keng,82 Changi Road 419716,419716,82 CHANGI ROAD,35529.075447280004000,33206.877901510001000,103.900971140000000,1.316584800000000,1947,,准提菩萨 ,NA,NA,,,0,NA,NA
681,1062.000000000000000,Yinzhendiangong Miao Ya Long,阴阵殿公庙 芽笼,廕陣殿公廟,Yin Zhen Dian Temple Association ,21 Lorong 34 Geylang 398218,398218,21 LORONG 34 GEYLANG,34080.831728530000000,32853.705165239997000,103.887957869999990,1.313391160000000,,6844 4134,齐天大圣,福建省,福建省,123，bukit merah view,,0,NA,NA
337,516.000000000000000,Longhua Zangyuan,龙华藏院 ,龍華藏院,Leong Wah Si Temple,67 Shrewsbury Road 307834,307834,67 SHREWSBURY ROAD,29662.610361820000000,33409.924283740002000,103.848257989999990,1.318421960000000,,"6253 3532
6253 1432*",,NA,NA,, http://www.lhm.org.sg ,0,NA,NA
251,381.000000000000000,Jisheng Gong,集声宫,集聲宮,Jisheng Gong,397 Bt Batok West Ave 8 658964,658964,397 BUKIT BATOK WEST AVENUE 8,17619.083580959999000,36585.968029579999000,103.740039650000000,1.347143220000000,,,"董公真人, 朱林萧府大人公",NA,NA,Jurong 16th milestone,,1,"桂林聯合廟

1. 桂林聯合廟
2. 龍顯山宮
3. 石竹廟
4. 愛民宮
5. 金全法壇集聲宮
6. 金全法壇
7. 集聲宮
8. 臨江殿對山廟
9. 臨江殿
10. 對山廟",NA
539,833.000000000000000,Tiandi Dian,天地殿,天地殿,Tiandi Dian,BLK 672 Jalan Damai #09-23 410672,410672,672 JALAN DAMAI,36395.525992470000000,34920.187282730003000,103.908757100000000,1.332079130000000,,,,NA,NA,,,0,NA,NA
402,621.000000000000000,Pilitan Ayuni,霹雳坛  阿裕尼,霹靂壇  阿裕尼,Pili Tan  Aljunied,BLK 105 Aljunied Crescent #10-221 380105,380105,105 ALJUNIED CRESCENT,33501.398125899999000,33525.708099169999000,103.882751490000000,1.319468620000000,,,,NA,NA,,,0,NA,NA
543,839.000000000000000,Tiangong Tan Jinwentai Yuan,天公坛 金文泰园,天公壇 金文泰園,Tiangong Tan Jinwentai Yuan,62 Jurong West Street 41 649408,649408,62 JURONG WEST STREET 41,15402.451500400000000,36834.732385130003000,103.720121770000010,1.349392110000000,1980,"6569 4100
6569 4349",玉皇上帝,福建省,福建省 安溪县,"Tian Gong Tan: Clementi Park (Sunset Grove)
 Zhao Ling Gong： Jurong 10th milestone",,1,"
裕廊西聯合宮

1. 裕廊西聯合宮
2. 顯龍宮
3. 西海岸福德祠
4. 天公壇昭靈宮 
5. 天公壇
6. 昭靈宮 ",NA
622,953.000000000000000,Xian Dang Gong Da Bo Gong,贤当宫大伯公,賢當宮大伯公,Hiang Tong Keng Tua Pek Kong,93 Tampines Link 528744,528744,93 TAMPINES LINK,38636.584910990001000,38823.151768410004000,103.928895639999990,1.367375400000000,1911,6583 4908,感天大帝,潮州,潮州,Frankel Avenue in Siglap,,0,NA,NA
467,709.000000000000000,Sanjiang Gongci,三江公祠,叁江公祠,San Jiang Gong Ci Tp ,96 Depot Road 109668,109668,96 DEPOT ROAD,25917.265856530001000,29337.558670909999000,103.814604410000000,1.281592900000000,,,,NA,NA,,,0,NA,NA
346,526.000000000000000,Longshan Tang ,龙山堂,龍山堂,Long Shan Tang Temple ,9 / 11 Tessensohn Road  217647,217647,9 TESSENSOHN ROAD,30698.076752990000000,33177.352694120003000,103.857562169999990,1.316318590000000,,,,NA,NA,,,0,NA,NA
415,640.000000000000000,Puti Xiehui,菩提协会,菩提協會,The Bodhi Association,15 Lorong 10 Geylang 399046,399046,13 LORONG 10 GEYLANG,32955.080330780002000,32631.912700789999000,103.877842400000010,1.311385550000000,,6223 1566,,NA,NA,,,0,NA,NA
632,972.000000000000000,Xin Jia Po Dejiao Lian He Zong Hui,新加坡德教联合总会,新加坡德教聯合總會,The Singapore Federation of Moral Missions,17 Jalan Rajah 329138,329138,23 JALAN RAJAH,29649.173041790000000,34438.261717239999000,103.848137300000000,1.327721880000000,,"6251 5229 
6253 1037","太上道祖, 五教教主",广东省,广东省 潮州市,,,1,"靈隱寺新加坡德教聯合總會

1. 靈隱寺新加坡德教聯合總會
2. 新加坡德教聯合總會
3. 靈隱寺",NA
610,932.000000000000000,Wutian Si,武天寺,武天寺,Bo Tien Temple,6 Fourth Chin Bee Road 619708,619708,6 FOURTH CHIN BEE ROAD,15298.268949100000000,34829.593118980003000,103.719186460000000,1.331258330000000,,6262 6020,"武天佛祖, 释迦牟尼佛, 观世音菩萨",福建省,福建省,Jalan Gali Batu,"email: botiensg@singnet.com.sg
website: www.botien.org.sg",0,NA,NA
629,965.000000000000000,Xietian Gong Lingbao Dian,协天宫灵宝殿,協天宮靈寶殿,Hiap Tien Keng Leng Poh Tian,81 Tampines Link 528739,528739,81 TAMPINES LINK,38797.502436859999000,38949.264866229998000,103.930341639999990,1.368515860000000,1933,,关帝,NA,NA,Loyang,,0,NA,NA
605,926.000000000000000,Wuluobei Fu'an Dian,勿洛北福安殿,勿洛北福安殿,Wuluobei Fu'an Dian,"Blk 428, Bedok North Road #06-623 460428",460428,428 BEDOK NORTH ROAD,38498.131737809999000,34639.488902839999000,103.927650080000010,1.329539940000000,,6446 0245,关圣帝君,福建省,福建省,,,0,NA,NA
663,1028.000000000000000,Xuanyun Tan ,玄云坛,玄雲壇,Xuanyun Tan ,BLK 505 Jelapang Road #06-436 670505,670505,505 JELAPANG ROAD,20695.698665029999000,40721.266168249997000,103.767683899999990,1.384542270000000,,,,NA,NA,,,0,NA,NA
595,912.000000000000000,Wudamayan Mounifo Si,呼达嘛严牟尼佛寺,呼達嘛嚴牟尼佛寺,Uttamayanmuni Buddhist Temple ,32B Hong San Terrace 688785,688785,32B HONG SAN TERRACE,18263.814668079998000,40068.378131940000000,103.745831820000010,1.378637080000000,1962,6769 1751,释迦牟尼佛,泰国,泰国,32B Hong San Terrace,www.uttamayamuni.org,0,NA,NA
342,521.000000000000000,Longquan Yan,龙泉岩,龍泉岩,Longquan Yan,48 Ang Mo Kio Street 61 569162,569162,48 ANG MO KIO STREET 61,28916.552537939999000,40324.890274079997000,103.841554489999990,1.380958490000000,,6457 7757,"张公圣君, 清水祖师",福建省,福建省,,,1,"聚聖廟

1. 聚聖廟
2. 集福宮
3. 華堂府
4. 龍泉岩",NA
470,721.000000000000000,San Tong Zi Xing Tan ,三童子兴坛,叁童子興壇,San Tong Zi Xing Tan ,BLK 525 Bedok North St 3 #10-106 460525,460525,525 BEDOK NORTH STREET 3,38697.896102029998000,35199.138715679997000,103.929445270000000,1.334601140000000,,,,NA,NA,,,0,NA,NA
574,885.000000000000000,Tongshangong Shan Xifuzi,铜山宫山西夫子,銅山宮山西夫子,Tang Suahn Kiong San Soh Hoo Chu Temple,87A Henderson Rd 159543,159543,98 HENDERSON ROAD,26584.273544029998000,29778.371839480002000,103.820597710000000,1.285579490000000,,,关帝,福建省,福建省,,,0,NA,NA
689,1087.000000000000000,Yuhaitang Guanyin Jiuku Hui,玉海棠观音救苦会,玉海棠觀音救苦會,Jee Hai Tung Kwan Imm Welfare Society,30-32 Bedok Reservoir Road 479231,479231,32 BEDOK RESERVOIR ROAD,36312.290611190001000,34827.486104090000000,103.908009160000010,1.331240800000000,,9818 8018,观世音菩萨,福建省,福建省,Bukit Timah,,1,"德海宫

1. 德海宮
2. 玉海棠觀音救苦會
3. 崇德善堂",NA
727,1156.000000000000000,Zhi Yuan Fo Jiao Tu Xie Hui,志愿佛教徒协会 ,志願佛教徒協會,Society Of Buddhist Volunteers,26B Kim Keat Road 328844,328844,10 KIM KEAT ROAD,30167.970520219998000,34016.344003409999000,103.852798949999990,1.323906180000000,,6254 6737 ,,NA,NA,,,0,NA,NA
680,1058.000000000000000,Yinshan Dian,阴善殿,陰善殿,Yinshan Dian,BLK 3 Jalan Bukit Merah #11-5100 150003,150003,3 JALAN BUKIT MERAH,25071.020855210001000,29950.223492860001000,103.807000520000000,1.287133550000000,,,,NA,NA,Choa Chu Kang Avenue 3 (Opposite Haiinn Temple),,0,NA,NA
348,528.000000000000000,Longshanting Younuoshi,龙山亭 友诺士,龍山亭  友諾士,Longshanting Eunos,103 Eunos Road 5 409352,409352,103 EUNOS ROAD 5,34984.292602150002000,33542.621364179999000,103.896076070000010,1.319621280000000,,6747 2720,大伯公,福建省,福建省,,,1,"芽籠聯合宮

1. 芽籠聯合宮
2. 乾坤廟
3. 福德宮
4. 龍山亭",NA
454,693.000000000000000,Renci Guan,壬慈观,壬慈觀,Renci Guan,BLK 557 Ang Mo Kio Ave 10 #02-1874 560557,560557,557 ANG MO KIO AVENUE 10,30717.373319040002000,39292.930731499997000,103.857736110000000,1.371625700000000,,,,NA,NA,,,0,NA,NA
613,939.000000000000000,Xi He Bie Shu,西河别墅,西河別墅,Sai Ho Piat Su,777 Upper Serangoon Road 534645,534645,777 UPPER SERANGOON ROAD,33033.511819829997000,37452.019975689996000,103.878547940000000,1.354976860000000,1937,,妈祖,NA,NA,,,0,NA,NA
310,478.000000000000000,Lianxian Gong,莲显宫 ,蓮顯宫 ,Lian Xian Gong Temple,37 Geylang Lor 30 398370,398370,37 LORONG 30 GEYLANG,33928.931943050004000,32692.337917670000000,103.886592949999990,1.311931840000000,,,莲花三太子,NA,NA,,,0,NA,NA
180,272.000000000000000,Guanlian Tan,观莲坛,關莲壇,Guanlian Tan,3 Geylang Lor 33 387973,387973,3 LORONG 33 GEYLANG,34050.928928030000000,32996.277266179997000,103.887689210000000,1.314680530000000,,,,NA,NA,,,0,NA,NA
222,337.000000000000000,Hanyang Dabogong,汉阳大伯公,漢陽大伯公,Hanyang Dabogong,25 Tampines Street 21 529394,529394,25 TAMPINES STREET 21,40970.458997380003000,37545.692151249998000,103.949866529999990,1.355821600000000,,6783 0655,大伯公,福建省,福建省,,,1,"淡濱尼聯合宮

1. 淡濱尼聯合宮
2. 地萬大伯公
3. 福安殿
4. 慈靈宮
5. 九哩大伯公 aka 九哩福德正神
6. 濟陽堂
7. 吉星亭
8. 洛陽天宮壇
9 後池廳aka普庵古佛
10. 順興古廟
11. 新芭大伯公
12. 洛陽大伯公
13. 漢陽大伯公",NA
299,454.000000000000000,Kwan Sai Tuah Taoism Association,,,Kwan Sai Tuah Taoism Association,478 Sims Ave 387550,387550,478 SIMS AVENUE,34040.424091339999000,33125.602311629998000,103.887594840000010,1.315850110000000,,,,NA,NA,,,0,NA,NA
176,265.000000000000000,Gongtiandadi Si ,宫天大地寺,宮天大地寺,Gang Tian Da Di Temple ,26 Lorong 30 Geylang 398359,398359,26 LORONG 30 GEYLANG,33875.384187149997000,32796.494014750002000,103.886111810000000,1.312873800000000,,,,NA,NA,,,0,NA,NA
171,260.000000000000000,Gaolin Gong Hongmao Qiao,檺林宫 宏茂桥,檺林宮 宏茂橋,Kong Lim Kong Temple,791 Ang Mo Kio Ave 1 569974,569974,791 ANG MO KIO AVENUE 1,28604.472191460001000,38704.979960400000000,103.838750180000010,1.366308600000000,,,"朱、邢、李三王府大人, 杨府元帅",福建省,福建省 南安市 玉湖村,,,1,"宏茂橋聯合廟

1. 宏茂橋聯合廟
2. 龍山岩斗母宮
3. 檺林宮
4. 金英堂",NA
483,750.000000000000000,Shangfa Gongtan,上法公坛,上法公壇,Shangfa Gongtan,BLK540 Jurong West Ave 1 #01-1098 640540,640540,540 JURONG WEST AVENUE 1,14871.261431659999000,36967.451379589998000,103.715348640000000,1.350592140000000,,,玄天上帝,福建省,福建省,,,0,NA,NA
170,258.000000000000000,Gantiandadi Miao  Jialengqiaotou,加冷桥头感天大帝庙,加冷橋頭感天大帝廟,Kallang River Bridgehead Gan Tian Da Di Temple,17 Loongr Bachok 387787,387787,17 LORONG BACHOK,33148.213736459998000,32928.087040220002000,103.879577850000000,1.314064010000000,,,,NA,NA,,,0,NA,NA
501,783.000000000000000,Shutou Bogong Ji Guangjindian Lianhedian,树头伯公暨广进殿 联合殿,樹頭伯公暨廣進殿  聯合殿,Shutou Bogong Ji Guangjindian Lianhedian,"Blk 860A, Tampines Ave 5 #01-624 521859",521859,859A TAMPINES AVENUE 5,39656.213549419997000,37461.757761139997000,103.938057160000000,1.355063070000000,,,,NA,NA,,,1,"樹頭伯公暨廣进殿（聯合殿）

1. 樹頭伯公暨廣进殿（聯合殿）
2. 樹頭伯公
3. 廣進殿",NA
456,695.000000000000000,Rushi Wowen,如是我闻,如是我聞,Rushi Wowen,34 Lorong Kilat 598133,598133,34 LORONG KILAT,21257.789621029999000,35962.575144549999000,103.772735790000000,1.341506520000000,,,释迦牟尼佛,福建省,福建省,,,0,NA,NA
240,364.000000000000000,Huiyan Jingshe,慧严精舍,慧嚴精舍,The Maharajna Vihara,11 Lor 35 Geylang 387943,387943,11 LORONG 35 GEYLANG,34120.481939689998000,33068.803047859998000,103.888314190000000,1.315336420000000,,6440 4162,,NA,NA,,,0,NA,NA
223,338.000000000000000,Hangshan Gong,航善宫,航善宮,Hangshan Gong,35 Geylang Lor 24 398232,398232,35 LORONG 34 GEYLANG,34092.997702440000000,32784.617251420001000,103.888067170000000,1.312766350000000,,6748 2210,善才童子,福建省,福建省,,,0,NA,NA
220,335.000000000000000,Haiyin Xuefo Hui,海印学佛会,海印學佛會,Sagaramudra Buddhist Society,No 5 Lorong 29 Geylang 388060,388060,5 LORONG 29 GEYLANG,33801.022652259999000,32945.455596239997000,103.885443660000010,1.314220970000000,,6746 7582 ,释迦牟尼佛,众多方言,众多方言,,http://www.sagaramudra.org.sg ,0,NA,NA
156,241.000000000000000,Fude Tang Hele Lu,福德堂 合乐路,福德堂  合樂路,Hock Teck Tong  Havelock Road,534 Havelock Road 169636,169636,534 HAVELOCK ROAD,27929.622583929999000,30236.560192760000000,103.832686210000010,1.289723220000000,1932,,龟嶼大伯公 ,福建省,福建省,,,0,NA,NA
514,797.000000000000000,Yin Ji Cun Shui Wei Sheng Niang Miao,寅吉村水尾圣娘庙 ,寅吉村水尾聖娘廟,Yan Kit Village Chinese Temple,130 Mariam Way / 980 Upper Changi Road North 507078,507078,130 MARIAM WAY,43035.354315819997000,37941.357020210002000,103.968421109999990,1.359398870000000,,,水尾圣娘,海南省,海南省,,,0,NA,NA
590,905.000000000000000,Weisuda Chanxiu Zhongxin,伟苏达禅修中心,偉蘇達禪修中心, VISUDDHA MEDITATION CENTRE,107 Jalan Langgar Bedok  468559,468559,107 JALAN LANGGAR BEDOK,40886.497184480002000,34189.421328520002000,103.949110649999990,1.325468780000000,,9010 1663,,NA,NA,,,0,NA,NA
579,890.000000000000000,Wanfo Xianxi Tang,卍佛暹喜堂,卍佛暹喜堂,Wanfo Xianxi Tang,"BLK 326, Tah Ching Road #12-94  610329",610329,329 TAH CHING ROAD,15816.749703350000000,35515.417534180000000,103.723845020000000,1.337460890000000,,,,NA,NA,,,0,NA,NA
620,947.000000000000000,Xitianfo Miao Lian He Miao,西天佛庙  联合庙,西天佛廟  聯合廟,See Thian Foh Temple  United Temple,557 Bukit Batok Street 23 659523,659523,557 BUKIT BATOK STREET 23,19533.675326320001000,35809.824465509999000,103.757243640000000,1.340124670000000,,,,NA,NA,,,1,"西天佛廟（聯合廟）

1. 西天佛廟（聯合廟）
2. 西天佛廟
3. 西天道廟",NA
437,670.000000000000000,Qiankun Miao ,乾坤庙,乾坤廟,Qiankun Miao ,103 Eunos Road 5 409352,409352,103 EUNOS ROAD 5,34984.292602150002000,33542.621364179999000,103.896076070000010,1.319621280000000,,6747 2720 ,"铁大元师, 玄天上帝, 哪吒",福建省,福建省,,,1,"芽籠聯合宮

1.芽籠聯合宮
2. 乾坤廟
3. 福德宮
4. 龍山亭",NA
729,1160.000000000000000,Zhongbao Tan Yinshi Fu,中宝坛阴世府,中寶壇陰世府,Tiong Poh Tuang Yim Say Hu ,BLK 702 West Coast Road #05-357 120702,120702,702 WEST COAST ROAD,19963.603219900000000,32176.568327260000000,103.761107749999990,1.307266930000000,,,,NA,NA,,,0,NA,NA
722,1141.000000000000000,Zhen Zhu Fang Shen Tan,珍珠坊神壇,珍珠坊神壇,People's Park Shrine,1 Park Road  059108, 059108,1 PARK ROAD,29023.993407419999000,29618.524952730000000,103.842519560000000,1.284133910000000,,,"齐天大圣, 济公, 大伯公",NA,NA,,,0,NA,NA
713,1130.000000000000000,Zhaolingzu Miao,昭灵祖庙,昭靈祖廟,Cheow Leng Zhu Beo ,125 Owen Road 218929,218929,125B OWEN ROAD,30149.685600990000000,32911.182613459998000,103.852634580000000,1.313911490000000,1961,,三殿真君,福建省,福建省 莆田市 涵江区 鳌山七境,,,0,NA,NA
720,1138.000000000000000,Zhenren Gong,真人宫,真人宮,Chin Leng Keng Chinese Temple,98T Redhill Close 158900,158900,98T REDHILL CLOSE,26111.975921480000000,29852.186764850001000,103.816353920000000,1.286247020000000,1913,6473 7673,"保生大帝, 吴、许、孙真人",福建省,福建省,Henderson Road,,1,"真龍宮（联合宫）

1 真龍宮（联合宫）
2. 介穀殿
3. 真人宮
4. 龍山亭
5. 萬仙廟",NA
724,1147.000000000000000,Zhengjue Si ,正觉寺 ,正覺寺,Zheng Jue Si Temple,98 Lorong 23 Geylang 388397,388397,98 LORONG 23 GEYLANG,33348.344010319997000,33315.591206750003000,103.881376190000000,1.317568430000000,1951,6748 3279 ,释迦牟尼佛,福建省,福建省,,,0,NA,NA
714,1131.000000000000000,Zhaoling Gong,昭灵宫 ,昭靈宮 ,Zhaoling Gong,60 Jurong West Street 41 649407,649407,60 JURONG WEST STREET 41,15421.251278030000000,36824.935910050001000,103.720290700000010,1.349303520000000,,,,NA,NA,,,1,"
裕廊西聯合宮

1. 裕廊西聯合宮
2. 顯龍宮
3. 西海岸福德祠
4. 天公壇昭靈宮 
5. 天公壇
6. 昭靈宮 ",NA
715,1132.000000000000000,Zhaoying Ci  Qiong Ren,昭应祠  琼人,昭應祠  瓊人,Chow Eng Chee,177L Lorong 7 Toa Payoh 319318,319318,177L LORONG 7 TOA PAYOH,30577.169475960000000,35642.104694590002000,103.856475960000000,1.338608950000000,1940,,一百零八兄弟,海南,海南,Jalan Rajah,,1,"大巴窑五合廟 

1. 大巴窑五合廟
2. 通興港亞佛律甘榜神會  
3. 聚天宮（飛天宮/潮閩人）
4. 山竹圓福德祠（潮人）
5. 昭應祠（瓊人）
6 華德善堂（合租昭應祠）
7. 李娘娘無極宮（瓊，退出）
   聚天宮接收，用為太歲殿）",NA
662,1024.000000000000000,Xuanwu Shan ,玄武山,玄武山,Xuanwu Shan ,BLK 236 Jurong East St 21 #08-344 600236,600236,236 JURONG EAST STREET 21,17851.527742369999000,35841.091262419999000,103.742128550000000,1.340406910000000,,,,NA,NA,,,0,NA,NA
431,660.000000000000000,Qixuan Tan ,齐玄坛,齊玄壇,Qixuan Tan ,BLK 128 Bukit Merah View #04-36 150128,150128,128 BUKIT MERAH VIEW,26888.031708390001000,29454.083083369998000,103.823327109999990,1.282646750000000,,,,NA,NA,,,0,NA,NA
351,532.000000000000000,Longxia Guan,龙霞馆,龍霞館,Longxia Guan,17 Yishun Avenue 9 768890,768890,17 YISHUN AVENUE 9,28910.941792070000000,46211.698410860001000,103.841504250000000,1.434196660000000,,,朱邢李三府大人,NA,NA,,,1,"義順鎮聯合廟

1. 義順鎮聯合廟
2. 鎮南廟廣壽堂
3. 鎮南廟
4. 廣壽堂
5. 元龍聖廟
6. 元壽堂
7. 新勝壇
8. 龍霞館
9. 順西宮水池林
10. 順西宮
11. 水池林",NA
166,254.000000000000000,Fuxing Dian ,福星殿,福星殿,Fo Xin Dian ,Blk 11 Upper Boon Keng Road #10-919 380011,380011,11 UPPER BOON KENG ROAD,32184.013343210001000,32947.461273920002000,103.870914029999990,1.314239370000000,,,,NA,NA,,,0,NA,NA
392,607.000000000000000,Nanyun Gong,南云宫,南雲宮,Nanyun Gong,Blk 4 Ghin Moh Road #11-250 270004,270004,4 GHIM MOH ROAD,22977.868588149999000,32831.849895189996000,103.788192240000000,1.313193700000000,,,,NA,NA,,,0,NA,NA
269,412.000000000000000,Jinping Si  ,晋平寺,晉平寺,Chin Pin Tze Temple,"7 Bedok North Street 5, Ave 4 485874",485874,7 BEDOK NORTH STREET 5,40873.876736790000000,35283.116964089997000,103.948997710000000,1.335359760000000,,,泗川文佛,NA,NA,,,1,"石林晉山聯合宮

1. 石林晉山聯合宮
2. 檺林宮
3. 石霧洞 
4. 晉平寺善蓮山宮
5.  晉平寺
6. 善蓮山宮",NA
288,438.000000000000000,Jiuyingshengtian Gong ,九阴圣天宫,九陰圣天宮,Jiuyingshengtian Gong ,Blk 674A Jurong West St 65 #03-68 641674,641674,674A JURONG WEST STREET 65,13420.754242810001000,36289.611113669998000,103.702315279999990,1.344461340000000,,,,NA,NA,,,0,NA,NA
